title,url,year,issue
What might Covid-19 mean for mobility as a service (MaaS)?,https://www.tandfonline.com/doi/full/10.1080/01441647.2020.1770487,2020,5
Why are cities removing their freeways? A systematic review of the literature,https://www.tandfonline.com/doi/full/10.1080/01441647.2020.1743919,2020,5
Platooning for sustainable freight transportation: an adoptable practice in the near future?,https://www.tandfonline.com/doi/full/10.1080/01441647.2020.1747568,2020,5
Does transport help people to gain employment? A systematic review and meta-analysis of the empirical evidence,https://www.tandfonline.com/doi/full/10.1080/01441647.2020.1747569,2020,5
Impacts of rail transit access on land and housing values in China: a quantitative synthesis,https://www.tandfonline.com/doi/full/10.1080/01441647.2020.1747570,2020,5
Factors that affect the ability of people with disabilities to walk or wheel to destinations in their community: a scoping review,https://www.tandfonline.com/doi/full/10.1080/01441647.2020.1748139,2020,5
Policy implementation of multi-modal (shared) mobility: review of a supply-demand value proposition canvas,https://www.tandfonline.com/doi/full/10.1080/01441647.2020.1758237,2020,5
The 30-Minute City: Designing for Access,https://www.tandfonline.com/doi/full/10.1080/01441647.2020.1747571,2020,5
Transport for women: who decides what women need?,https://www.tandfonline.com/doi/full/10.1080/01441647.2020.1799162,2020,6
Recent developments in traffic flow modelling using macroscopic fundamental diagram,https://www.tandfonline.com/doi/full/10.1080/01441647.2020.1738588,2020,6
Fair street space allocation: ethical principles and empirical insights,https://www.tandfonline.com/doi/full/10.1080/01441647.2020.1762795,2020,6
From “streets for traffic” to “streets for people”: can street experiments transform urban mobility?,https://www.tandfonline.com/doi/full/10.1080/01441647.2020.1761907,2020,6
Influences on lateral passing distance when motor vehicles overtake bicycles: a systematic literature review,https://www.tandfonline.com/doi/full/10.1080/01441647.2020.1768174,2020,6
"Instrumented bikes and their use in studies on transportation behaviour, safety, and maintenance",https://www.tandfonline.com/doi/full/10.1080/01441647.2020.1769227,2020,6
Living with fewer cars: review and challenges on household demotorization,https://www.tandfonline.com/doi/full/10.1080/01441647.2020.1772405,2020,6
Last subway: the long wait for the next train in New York City,https://www.tandfonline.com/doi/full/10.1080/01441647.2020.1764663,2020,6
Cyclescapes of the unequal city: bicycle infrastructure and uneven development,https://www.tandfonline.com/doi/full/10.1080/01441647.2020.1750502,2020,6
"The accelerating transport innovation revolution: a global, case study-based assessment of current experience, cross-sectorial effects, and socioeconomic transformations",https://www.tandfonline.com/doi/full/10.1080/01441647.2020.1779385,2020,6
Stepping into the shoes of a giant: A vision statement from the new Editors-in-Chief of Transport Reviews,https://www.tandfonline.com/doi/full/10.1080/01441647.2020.1848140,2021,1
Tour-based mode choice modelling as the core of an activity-based travel demand modelling framework: a review of state-of-the-art,https://www.tandfonline.com/doi/full/10.1080/01441647.2020.1780648,2021,1
Strava Metro data for bicycle monitoring: a literature review,https://www.tandfonline.com/doi/full/10.1080/01441647.2020.1798558,2021,1
"The growing gap in pedestrian and cyclist fatality rates between the United States and the United Kingdom, Germany, Denmark, and the Netherlands, 1990–2018",https://www.tandfonline.com/doi/full/10.1080/01441647.2020.1823521,2021,1
Exploring built environment impacts on transit use – an updated meta-analysis,https://www.tandfonline.com/doi/full/10.1080/01441647.2020.1806941,2021,1
Crowdsourced data for bicycling research and practice,https://www.tandfonline.com/doi/full/10.1080/01441647.2020.1806943,2021,1
"Why do paratransit operators resist participation in bus rapid transit? Case evidence from Bogota, Mexico City, Johannesburg and Lagos",https://www.tandfonline.com/doi/full/10.1080/01441647.2020.1818872,2021,1
"Estimation of city tourism flows: challenges, new data and COVID",https://www.tandfonline.com/doi/full/10.1080/01441647.2020.1850221,2021,2
Waiting time and headway modelling for urban transit systems – a critical review and proposed approach,https://www.tandfonline.com/doi/full/10.1080/01441647.2020.1806942,2021,2
Transitioning to zero-emission bus fleets: state of practice of implementations in the United States,https://www.tandfonline.com/doi/full/10.1080/01441647.2020.1800132,2021,2
"Undone science, funding, and positionality in transportation research",https://www.tandfonline.com/doi/full/10.1080/01441647.2020.1829742,2021,2
Smart mobility innovation policy as boundary work: identifying the challenges of user involvement,https://www.tandfonline.com/doi/full/10.1080/01441647.2020.1829743,2021,2
Metro system disruption management and substitute bus service: a systematic review and future directions,https://www.tandfonline.com/doi/full/10.1080/01441647.2020.1834468,2021,2
"Assembling moral mobilities: cycling, cities, and the common good",https://www.tandfonline.com/doi/full/10.1080/01441647.2020.1786479,2021,2
"Sustainability prospects for autonomous vehicles: environmental, social and urban",https://www.tandfonline.com/doi/full/10.1080/01441647.2020.1834007,2021,2
What might the changing incidence of Working from Home (WFH) tell us about future transport and land use agendas,https://www.tandfonline.com/doi/full/10.1080/01441647.2020.1848141,2021,3
Using data and technology to integrate mobility modes in low-income cities,https://www.tandfonline.com/doi/full/10.1080/01441647.2020.1834006,2021,3
Anticipating vehicle traffic increase on improved inter-urban roads: evidence from three decades of transport projects in developing regions,https://www.tandfonline.com/doi/full/10.1080/01441647.2020.1841329,2021,3
"Cycling near misses: a review of the current methods, challenges and the potential of an AI-embedded system",https://www.tandfonline.com/doi/full/10.1080/01441647.2020.1840456,2021,3
Empirical evidence on the impacts of bikesharing: a literature review,https://www.tandfonline.com/doi/full/10.1080/01441647.2020.1841328,2021,3
European Cruise ports: challenges since the pre-pandemic era,https://www.tandfonline.com/doi/full/10.1080/01441647.2020.1857884,2021,3
Public transport planning adaption under the COVID-19 pandemic crisis: literature review of research needs and directions,https://www.tandfonline.com/doi/full/10.1080/01441647.2020.1857886,2021,3
"COVID-19 Impacts on Cycling, 2019–2020",https://www.tandfonline.com/doi/full/10.1080/01441647.2021.1914900,2021,4
Economic impacts on local businesses of investments in bicycle and pedestrian infrastructure: a review of the evidence,https://www.tandfonline.com/doi/full/10.1080/01441647.2021.1912849,2021,4
A systematic review of charging infrastructure location problem for electric vehicles,https://www.tandfonline.com/doi/full/10.1080/01441647.2020.1854365,2021,4
All work and no play? Autonomous vehicles and non-commuting journeys,https://www.tandfonline.com/doi/full/10.1080/01441647.2020.1857460,2021,4
Knowledge for policy-making in times of uncertainty: the case of autonomous vehicle model results,https://www.tandfonline.com/doi/full/10.1080/01441647.2020.1857885,2021,4
On the relevance of data science for flight delay research: a systematic review,https://www.tandfonline.com/doi/full/10.1080/01441647.2020.1861123,2021,4
Pandemic and recovery: what are the implications for road safety?,https://www.tandfonline.com/doi/full/10.1080/01441647.2021.1920706,2021,5
The automated driver as a new road user,https://www.tandfonline.com/doi/full/10.1080/01441647.2020.1861124,2021,5
Ethical issues in focus by the autonomous vehicles industry,https://www.tandfonline.com/doi/full/10.1080/01441647.2020.1862355,2021,5
A review of Ride-Matching strategies for Ridesourcing and other similar services,https://www.tandfonline.com/doi/full/10.1080/01441647.2020.1866096,2021,5
"Exploring the impact of public transport including free and subsidised on the physical, mental and social well-being of older adults: a literature review",https://www.tandfonline.com/doi/full/10.1080/01441647.2021.1872731,2021,5
Bicycle safety at roundabouts: a systematic literature review,https://www.tandfonline.com/doi/full/10.1080/01441647.2021.1877207,2021,5
Transition policies for climatically sustainable aviation,https://www.tandfonline.com/doi/full/10.1080/01441647.2021.1938284,2021,5
Urban transportation sustainability assessments: a systematic review of literature,https://www.tandfonline.com/doi/full/10.1080/01441647.2021.1879309,2021,5
The development of autonomous driving technology: perspectives from patent citation analysis,https://www.tandfonline.com/doi/full/10.1080/01441647.2021.1879310,2021,5
"Right of way: race, class, and the silent epidemic of pedestrian deaths in America",https://www.tandfonline.com/doi/full/10.1080/01441647.2021.1931552,2021,5
Reviewing transport in light of the pandemic,https://www.tandfonline.com/doi/full/10.1080/01441647.2021.1962609,2021,6
The passenger’s influence on dwell times at station platforms: a literature review,https://www.tandfonline.com/doi/full/10.1080/01441647.2021.1887960,2021,6
Cyclists’ exposure to atmospheric and noise pollution: a systematic literature review,https://www.tandfonline.com/doi/full/10.1080/01441647.2021.1895361,2021,6
The effects of road pricing on transportation and health equity: a scoping review,https://www.tandfonline.com/doi/full/10.1080/01441647.2021.1898488,2021,6
"Interaction of automated driving systems with pedestrians: challenges, current solutions, and recommendations for eHMIs",https://www.tandfonline.com/doi/full/10.1080/01441647.2021.1914771,2021,6
Schedule delays of major projects: what should we do about it?,https://www.tandfonline.com/doi/full/10.1080/01441647.2021.1915897,2021,6
Accessibility and the Capabilities Approach: a review of the literature and proposal for conceptual advancements,https://www.tandfonline.com/doi/full/10.1080/01441647.2021.1931551,2021,6
Applications of machine learning methods in traffic crash severity modelling: current status and future directions,https://www.tandfonline.com/doi/full/10.1080/01441647.2021.1954108,2021,6
An analysis of the role of cycling in sustainable urban mobility,https://www.tandfonline.com/doi/full/10.1080/01441647.2021.1906351,2021,6
What is a good transport review paper?,https://www.tandfonline.com/doi/full/10.1080/01441647.2021.2001996,2022,1
From bike to electric bike level-of-service,https://www.tandfonline.com/doi/full/10.1080/01441647.2021.1900450,2022,1
Access denied? Digital inequality in transport services,https://www.tandfonline.com/doi/full/10.1080/01441647.2021.1923584,2022,1
"Cycling behaviour in 17 countries across 6 continents: levels of cycling, who cycles, for what purpose, and how far?",https://www.tandfonline.com/doi/full/10.1080/01441647.2021.1915898,2022,1
The end-user benefits of smartphone transit apps: a systematic literature review,https://www.tandfonline.com/doi/full/10.1080/01441647.2021.1950864,2022,1
A comprehensive review of the truck appointment scheduling models and directions for future research,https://www.tandfonline.com/doi/full/10.1080/01441647.2021.1955034,2022,1
Measuring transport equity,https://www.tandfonline.com/doi/full/10.1080/01441647.2021.1983068,2022,1
Making accessibility work in practice,https://www.tandfonline.com/doi/full/10.1080/01441647.2021.1975954,2022,2
Homelessness on public transit: A review of problems and responses,https://www.tandfonline.com/doi/full/10.1080/01441647.2021.1923583,2022,2
Electric vehicle charging strategies for Urban freight transport: concept and typology,https://www.tandfonline.com/doi/full/10.1080/01441647.2021.1950233,2022,2
Towards an enabled journey: barriers encountered by public transport riders with disabilities for the whole journey chain,https://www.tandfonline.com/doi/full/10.1080/01441647.2021.1955035,2022,2
From attitude to satisfaction: introducing the travel mode choice cycle,https://www.tandfonline.com/doi/full/10.1080/01441647.2021.1958952,2022,2
The use of practice theory in transport research,https://www.tandfonline.com/doi/full/10.1080/01441647.2021.1961918,2022,2
Safety implications of higher levels of automated vehicles: a scoping review,https://www.tandfonline.com/doi/full/10.1080/01441647.2021.1971794,2022,2
Mobility as a service (MaaS): are effort and seamlessness the keys to MaaS uptake?,https://www.tandfonline.com/doi/full/10.1080/01441647.2022.2044590,2022,3
Impacts of online shopping on travel demand: a systematic review,https://www.tandfonline.com/doi/full/10.1080/01441647.2021.1961917,2022,3
Walking for transportation in large Latin American cities: walking-only trips and total walking events and their sociodemographic correlates,https://www.tandfonline.com/doi/full/10.1080/01441647.2021.1966552,2022,3
"Technology, transport, and the sharing economy: towards a working taxonomy for shared mobility",https://www.tandfonline.com/doi/full/10.1080/01441647.2021.1968976,2022,3
"Headway variability in public transport: a review of metrics, determinants, effects for quality of service and control strategies",https://www.tandfonline.com/doi/full/10.1080/01441647.2021.1977415,2022,3
Loyalty and public transit: a quantitative systematic review of the literature,https://www.tandfonline.com/doi/full/10.1080/01441647.2021.1991032,2022,3
Shared-use rail corridors: a comparison of institutional perspectives in the United States and the European Union,https://www.tandfonline.com/doi/full/10.1080/01441647.2021.2003473,2022,3
From aspiration to operation: ensuring equity in transportation,https://www.tandfonline.com/doi/full/10.1080/01441647.2022.2064527,2022,4
Data to the people: a review of public and proprietary data for transport models,https://www.tandfonline.com/doi/full/10.1080/01441647.2021.1977414,2022,4
COVID-19 passenger transport measures and their impacts,https://www.tandfonline.com/doi/full/10.1080/01441647.2021.1976307,2022,4
Socioeconomic impact assessments of high-Speed rail: A meta-Analysis,https://www.tandfonline.com/doi/full/10.1080/01441647.2021.1979689,2022,4
Understanding transport-related social exclusion through the lens of capabilities approach,https://www.tandfonline.com/doi/full/10.1080/01441647.2021.2005183,2022,4
Facilitating bicycle commuting beyond short distances: insights from existing literature,https://www.tandfonline.com/doi/full/10.1080/01441647.2021.2004261,2022,4
How (in)elastic is the demand for short-sea shipping? A review of elasticities and application of different models to Swedish freight flows,https://www.tandfonline.com/doi/full/10.1080/01441647.2021.2010834,2022,4
The shifting role of attitudes in travel behaviour research,https://www.tandfonline.com/doi/full/10.1080/01441647.2022.2078537,2022,5
"Worthwhile travel time: a conceptual framework of the perceived value of enjoyment, productivity and fitness while travelling",https://www.tandfonline.com/doi/full/10.1080/01441647.2021.1983067,2022,5
Does rationing really backfire? A critical review of the literature on license-plate-based driving restrictions,https://www.tandfonline.com/doi/full/10.1080/01441647.2021.1998244,2022,5
Learning through policy transfer? Reviewing a decade of scholarship for the field of transport,https://www.tandfonline.com/doi/full/10.1080/01441647.2021.2003472,2022,5
Are people who use active modes of transportation more physically active? An overview of reviews across the life course,https://www.tandfonline.com/doi/full/10.1080/01441647.2021.2004262,2022,5
A systematic review of the factors associated with pedestrian route choice,https://www.tandfonline.com/doi/full/10.1080/01441647.2021.2000064,2022,5
"The commercial viability of Mobility-as-a-Service (MaaS): what’s in it for existing transport operators, and why should governments intervene?",https://www.tandfonline.com/doi/full/10.1080/01441647.2022.2028032,2022,5
Freight transport security and the robustness of global supply chains,https://www.tandfonline.com/doi/full/10.1080/01441647.2022.2127243,2022,6
"Innovation, transport security and supply chains: a review",https://www.tandfonline.com/doi/full/10.1080/01441647.2022.2105415,2022,6
Resilient supply chain network design: a systematic literature review,https://www.tandfonline.com/doi/full/10.1080/01441647.2022.2080773,2022,6
As strong as the weakest link. Transport and supply chain security,https://www.tandfonline.com/doi/full/10.1080/01441647.2022.2056656,2022,6
A review of models for transport security and of their relevance for supply chains,https://www.tandfonline.com/doi/full/10.1080/01441647.2022.2056255,2022,6
"Intermodalism, supply chains and U.S. security",https://www.tandfonline.com/doi/full/10.1080/01441647.2022.2043484,2022,6
Researching mobility in times of immobility,https://www.tandfonline.com/doi/full/10.1080/01441647.2022.2140881,2023,1
What travel modes do shared e-scooters displace? A review of recent research findings,https://www.tandfonline.com/doi/full/10.1080/01441647.2021.2015639,2023,1
Estimating bus dwell time: A review of the literature,https://www.tandfonline.com/doi/full/10.1080/01441647.2021.2023692,2023,1
"What do we really know about the acceptance of battery electric vehicles? – Turns out, not much",https://www.tandfonline.com/doi/full/10.1080/01441647.2021.2023693,2023,1
A review of public transport transfer synchronisation at the real-time control phase,https://www.tandfonline.com/doi/full/10.1080/01441647.2022.2035014,2023,1
A survey of the opportunities and challenges of supervised machine learning in maritime risk analysis,https://www.tandfonline.com/doi/full/10.1080/01441647.2022.2036864,2023,1
Review of road user mobility impacts and criteria for prioritising highway-rail grade crossings for grade separation,https://www.tandfonline.com/doi/full/10.1080/01441647.2022.2038716,2023,1
There is no such thing as unbiased research – is there anything we can do about that?,https://www.tandfonline.com/doi/full/10.1080/01441647.2022.2146939,2023,2
Review on single-bicycle crashes in the recent scientific literature,https://www.tandfonline.com/doi/full/10.1080/01441647.2022.2055674,2023,2
Impacts of disability on daily travel behaviour: A systematic review,https://www.tandfonline.com/doi/full/10.1080/01441647.2022.2060371,2023,2
Hunting for treasure: a systematic literature review on urban logistics and e-commerce data,https://www.tandfonline.com/doi/full/10.1080/01441647.2022.2082580,2023,2
Associations between Light Rail Transit and physical activity: a systematic review,https://www.tandfonline.com/doi/full/10.1080/01441647.2022.2099999,2023,2
"The effect of transport infrastructure, congestion and reliability on mental wellbeing: a systematic review of empirical studies",https://www.tandfonline.com/doi/full/10.1080/01441647.2022.2100943,2023,2
"Determinants and effects of perceived walkability: a literature review, conceptual model and research agenda",https://www.tandfonline.com/doi/full/10.1080/01441647.2022.2101072,2023,2
Mobility as a feature (MaaF): rethinking the focus of the second generation of mobility as a service (MaaS),https://www.tandfonline.com/doi/full/10.1080/01441647.2022.2159122,2023,3
Transport equity considerations in electric vehicle charging research: a scoping review,https://www.tandfonline.com/doi/full/10.1080/01441647.2022.2109775,2023,3
Adults’ self-reported barriers and enablers to riding a bike for transport: a systematic review,https://www.tandfonline.com/doi/full/10.1080/01441647.2022.2113570,2023,3
"A multi-perspective review of the impact of a workplace relocation on commuting behaviour, commuting satisfaction and subjective well-being",https://www.tandfonline.com/doi/full/10.1080/01441647.2022.2119296,2023,3
"A review on the factors influencing the adoption of new mobility technologies and services: autonomous vehicle, drone, micromobility and mobility as a service",https://www.tandfonline.com/doi/full/10.1080/01441647.2022.2119297,2023,3
A review of state-of-the-art bicycle technologies affecting cycling safety: level of smartness and technology readiness,https://www.tandfonline.com/doi/full/10.1080/01441647.2022.2122625,2023,3
Methods used to capture subjective user experiences in adults while riding bicycles: a scoping review,https://www.tandfonline.com/doi/full/10.1080/01441647.2022.2123064,2023,3
Stakeholders’ experiences of what works in planning and implementing environmental interventions to promote active travel: a systematic review and qualitative synthesis,https://www.tandfonline.com/doi/full/10.1080/01441647.2022.2119298,2023,3
Consumer logistics in contemporary shopping: a synthesised review,https://www.tandfonline.com/doi/full/10.1080/01441647.2022.2131010,2023,3
Influence of occupational risk factors for road traffic crashes among professional drivers: systematic review,https://www.tandfonline.com/doi/full/10.1080/01441647.2022.2132314,2023,3
The current state of activity-based travel demand modelling and some possible next steps,https://www.tandfonline.com/doi/full/10.1080/01441647.2023.2198458,2023,4
Effects of the roadside visual environment on driver wellbeing and behaviour – a systematic review,https://www.tandfonline.com/doi/full/10.1080/01441647.2022.2133189,2023,4
Commuting behaviours and subjective wellbeing: a critical review of longitudinal research,https://www.tandfonline.com/doi/full/10.1080/01441647.2022.2145386,2023,4
A systematic scoping review of methods for estimating link-level bicycling volumes,https://www.tandfonline.com/doi/full/10.1080/01441647.2022.2147240,2023,4
The impact of climate hazards to airport systems: a synthesis of the implications and risk mitigation trends,https://www.tandfonline.com/doi/full/10.1080/01441647.2022.2163319,2023,4
Adaptability analysis methods of demand responsive transit: a review and future directions,https://www.tandfonline.com/doi/full/10.1080/01441647.2023.2165574,2023,4
Performance of urban rail transit: a review of measures and interdependencies,https://www.tandfonline.com/doi/full/10.1080/01441647.2023.2166146,2023,4
Urban form and physical activity through transport: a review based on the d-variable framework,https://www.tandfonline.com/doi/full/10.1080/01441647.2023.2165575,2023,4
A Social Sciences and Humanities research agenda for transport and mobility in Europe: key themes and 100 research questions,https://www.tandfonline.com/doi/full/10.1080/01441647.2023.2167887,2023,4
Spatiotemporal correlation modelling for machine learning-based traffic state predictions: state-of-the-art and beyond,https://www.tandfonline.com/doi/full/10.1080/01441647.2023.2171151,2023,4
"Wait time, travel time and waiting during travel: existing research and future directions",https://www.tandfonline.com/doi/full/10.1080/01441647.2023.2220206,2023,5
"Shared e-scooter micromobility: review of use patterns, perceptions and environmental impacts",https://www.tandfonline.com/doi/full/10.1080/01441647.2023.2171500,2023,5
Utilising physiological data for augmenting travel choice models: methodological frameworks and directions of future research,https://www.tandfonline.com/doi/full/10.1080/01441647.2023.2175274,2023,5
A meta-evaluation of climate policy evaluations: findings from the freight transport sector,https://www.tandfonline.com/doi/full/10.1080/01441647.2023.2175275,2023,5
"A systematic review in device-measured physical activity during active commuting to/from school: practical considerations to assess when, where, and how much it occurs",https://www.tandfonline.com/doi/full/10.1080/01441647.2023.2175276,2023,5
What do we know about immigrants’ travel behaviour? A systematic literature review and proposed conceptual framework,https://www.tandfonline.com/doi/full/10.1080/01441647.2023.2179683,2023,5
"To share or not to share, by whom is the question. Acceptability and acceptance of shared transport services by vulnerable groups",https://www.tandfonline.com/doi/full/10.1080/01441647.2023.2185314,2023,5
"Review of studies on public acceptability and acceptance of shared autonomous mobility services: past, present and future",https://www.tandfonline.com/doi/full/10.1080/01441647.2023.2188619,2023,5
Integrated people-and-goods transportation systems: from a literature review to a general framework for future research,https://www.tandfonline.com/doi/full/10.1080/01441647.2023.2189322,2023,5
Global interest in walking accessibility: a scoping review,https://www.tandfonline.com/doi/full/10.1080/01441647.2023.2189323,2023,5
Is it really a stupid idea? The counterfactual check,https://www.tandfonline.com/doi/full/10.1080/01441647.2023.2246733,2023,6
Understanding the value of autonomous vehicles – an empirical meta-synthesis,https://www.tandfonline.com/doi/full/10.1080/01441647.2023.2189324,2023,6
Long-term effects of autonomous vehicles on the built environment: a systematic scoping review towards conceptual frameworks,https://www.tandfonline.com/doi/full/10.1080/01441647.2023.2189325,2023,6
Electric vehicle forecasts: a review of models and methods including diffusion and substitution effects,https://www.tandfonline.com/doi/full/10.1080/01441647.2023.2195687,2023,6
Moving towards an inclusive public transport system for women in the South and Southeast Asian region,https://www.tandfonline.com/doi/full/10.1080/01441647.2023.2200983,2023,6
"What predicts motorcycle ownership, mode choice, and use for utilitarian travel? A literature review",https://www.tandfonline.com/doi/full/10.1080/01441647.2023.2205177,2023,6
Health effects of transport noise,https://www.tandfonline.com/doi/full/10.1080/01441647.2023.2206168,2023,6
What influences people to choose ridesharing? An overview of the literature,https://www.tandfonline.com/doi/full/10.1080/01441647.2023.2208290,2023,6
Characterising the flexibility of electric vehicle charging strategies: a systematic review and assessment,https://www.tandfonline.com/doi/full/10.1080/01441647.2023.2217519,2023,6
Shared e-scooter rider safety behaviour and injury outcomes: a review of studies in the United States,https://www.tandfonline.com/doi/full/10.1080/01441647.2023.2219838,2023,6
Beyond rockets: transport planning for permanent space settlements,https://www.tandfonline.com/doi/full/10.1080/01441647.2023.2264097,2024,1
A systematic review of adaption to climate change impacts in the aviation sector,https://www.tandfonline.com/doi/full/10.1080/01441647.2023.2220917,2024,1
The synergy of bicycles and public transport: a systematic literature review,https://www.tandfonline.com/doi/full/10.1080/01441647.2023.2222911,2024,1
A review of techniques to extract road network features from global positioning system data for transport modelling,https://www.tandfonline.com/doi/full/10.1080/01441647.2023.2229521,2024,1
The impact of transportation on the employment of people with disabilities: a scoping review,https://www.tandfonline.com/doi/full/10.1080/01441647.2023.2229031,2024,1
The Smarthubs integration ladder: a conceptual model for the categorisation of shared mobility hubs,https://www.tandfonline.com/doi/full/10.1080/01441647.2023.2239499,2024,1
Measuring just accessibility within planetary boundaries,https://www.tandfonline.com/doi/full/10.1080/01441647.2023.2240958,2024,1
Towards transformation-oriented planning: what can sustainable urban mobility planning (SUMP) learn from transition management (TM)?,https://www.tandfonline.com/doi/full/10.1080/01441647.2023.2239497,2024,1
Seeking equity and justice in urban freight: where to look?,https://www.tandfonline.com/doi/full/10.1080/01441647.2023.2247165,2024,1
Identifying human mobility patterns using smart card data,https://www.tandfonline.com/doi/full/10.1080/01441647.2023.2251688,2024,1
Transport and COVID-19: where are we now?,https://www.tandfonline.com/doi/full/10.1080/01441647.2024.2306711,2024,2
Employee intentions and employer expectations: a mixed-methods systematic review of “post-COVID” intentions to work from home,https://www.tandfonline.com/doi/full/10.1080/01441647.2023.2259100,2024,2
Socio-economic and demographic differences in the impact of COVID-19 on personal travel in the Global South,https://www.tandfonline.com/doi/full/10.1080/01441647.2023.2295377,2024,2
COVID-19 and cycling: a review of the literature on changes in cycling levels and government policies from 2019 to 2022,https://www.tandfonline.com/doi/full/10.1080/01441647.2023.2205178,2024,2
The why and how of COVID streets: a city-level review of research into motivations and approaches during a crisis,https://www.tandfonline.com/doi/full/10.1080/01441647.2023.2295368,2024,2
Understanding travel mode choice through the lens of COVID-19: a systematic review of pandemic commuters,https://www.tandfonline.com/doi/full/10.1080/01441647.2023.2280190,2024,2
A systematic review of older adults’ travel behaviour and mobility during COVID-19 pandemic: lessons learned for sustainable transport provision and healthy aging,https://www.tandfonline.com/doi/full/10.1080/01441647.2024.2303746,2024,2
Analysing the impacts of individual-level factors on public transport usage during the COVID-19 pandemic: a comprehensive literature review and meta-analysis,https://www.tandfonline.com/doi/full/10.1080/01441647.2023.2295967,2024,2
The impact of COVID-19 pandemic on air passenger travel: a focus on empirical findings,https://www.tandfonline.com/doi/full/10.1080/01441647.2023.2244165,2024,2
"COVID-19 effects on transport-related air pollutants: insights, evaluations, and policy perspectives",https://www.tandfonline.com/doi/full/10.1080/01441647.2023.2225211,2024,2
COVID-19 and transport safety,https://www.tandfonline.com/doi/full/10.1080/01441647.2023.2251684,2024,2
Half a decade in two years: household freight after COVID-19,https://www.tandfonline.com/doi/full/10.1080/01441647.2023.2266859,2024,2
Transit-induced gentrification and displacement: future directions in research and practice,https://www.tandfonline.com/doi/full/10.1080/01441647.2023.2282285,2024,3
"Driver fatigue in taxi, ride-hailing, and ridesharing services: a systematic review",https://www.tandfonline.com/doi/full/10.1080/01441647.2023.2278446,2024,3
The role of personal motives in determining car ownership and use: a literature review,https://www.tandfonline.com/doi/full/10.1080/01441647.2023.2278445,2024,3
Public policy instruments to promote freight modal shift in Europe: evidence from evaluations,https://www.tandfonline.com/doi/full/10.1080/01441647.2023.2279219,2024,3
"Environmental impacts of shared mobility: a systematic literature review of life-cycle assessments focusing on car sharing, carpooling, bikesharing, scooters and moped sharing",https://www.tandfonline.com/doi/full/10.1080/01441647.2023.2259104,2024,3
Mechanisms with equity implications for the (non-) adoption of electric mobility in the early stage of the energy transition,https://www.tandfonline.com/doi/full/10.1080/01441647.2023.2283497,2024,3
"Aerial cable cars as a transit mode: a review of technological advances, service area characteristics, and societal impacts in Latin America and the Caribbean",https://www.tandfonline.com/doi/full/10.1080/01441647.2023.2294752,2024,3
Travel behaviour and multimodality: a conceptual framework and critical review of research,https://www.tandfonline.com/doi/full/10.1080/01441647.2023.2300088,2024,3
Shifting gears: Toward a new way of thinking about transportation,https://www.tandfonline.com/doi/full/10.1080/01441647.2023.2289382,2024,3
Advancing environmental exposure and health impact assessment research with travel behaviour studies,https://www.tandfonline.com/doi/full/10.1080/01441647.2023.2297454,2024,4
Modelling parking behaviour of commercial vehicles: a scoping review,https://www.tandfonline.com/doi/full/10.1080/01441647.2024.2305202,2024,4
"Bus bunching: a comprehensive review from demand, supply, and decision-making perspectives",https://www.tandfonline.com/doi/full/10.1080/01441647.2024.2313969,2024,4
"A human-centred review on maritime autonomous surfaces ships: impacts, responses, and future directions",https://www.tandfonline.com/doi/full/10.1080/01441647.2024.2325453,2024,4
Long distance accessibility by air transportation: a literature review,https://www.tandfonline.com/doi/full/10.1080/01441647.2024.2322430,2024,4
Assessing transport network resilience: empirical insights from real-world data studies,https://www.tandfonline.com/doi/full/10.1080/01441647.2024.2322434,2024,4
In-vehicle displays for driving automation: a scoping review of display design and evaluation using driver gaze measures,https://www.tandfonline.com/doi/full/10.1080/01441647.2024.2336921,2024,4
Framing the cross-border commuting literature: a systematic review and bibliographic analysis,https://www.tandfonline.com/doi/full/10.1080/01441647.2024.2345623,2024,4
A scoping review on cycling network connectivity and its effects on cycling,https://www.tandfonline.com/doi/full/10.1080/01441647.2024.2337880,2024,4
The challenge of measuring walk trips in travel surveys: problems of undercounting and incomparability among countries and over time,https://www.tandfonline.com/doi/full/10.1080/01441647.2024.2319415,2024,5
Conceptualising justice in transit-oriented development (TOD): towards an analytical framework,https://www.tandfonline.com/doi/full/10.1080/01441647.2024.2346761,2024,5
Assessing the benefits of urban consolidation centres: an overview based on a systematic literature review,https://www.tandfonline.com/doi/full/10.1080/01441647.2024.2348639,2024,5
What makes public transit demand management programmes successful? A systematic review of ex-post evidence,https://www.tandfonline.com/doi/full/10.1080/01441647.2024.2349751,2024,5
A systematic literature review on women’s daily mobility in the Global North,https://www.tandfonline.com/doi/full/10.1080/01441647.2024.2350613,2024,5
Quantitative modelling of cyclists’ route choice behaviour on utilitarian trips based on GPS data: associated factors and behavioural implications,https://www.tandfonline.com/doi/full/10.1080/01441647.2024.2355468,2024,5
Workplace responsibility for employee mobility? A review of sustainability reporting frameworks,https://www.tandfonline.com/doi/full/10.1080/01441647.2024.2356030,2024,5
Bridging the gap between high-speed rail transport studies and cluster economics through social knowledge exchange: future research potential,https://www.tandfonline.com/doi/full/10.1080/01441647.2024.2366201,2024,5
